iter	Passed	Remaining
4774	30959	1458
4775	30966	1452
4776	30971	1445
4777	30978	1439
4778	30984	1432
4779	30990	1426
4780	30996	1419
4781	31001	1413
4782	31007	1406
4783	31014	1400
4784	31019	1393
4785	31026	1387
4786	31031	1380
4787	31037	1374
4788	31044	1367
4789	31050	1361
4790	31057	1354
4791	31062	1348
4792	31068	1341
4793	31074	1335
4794	31079	1328
4795	31085	1322
4796	31091	1315
4797	31097	1309
4798	31103	1302
4799	31109	1296
4800	31114	1289
4801	31121	1283
4802	31126	1276
4803	31132	1270
4804	31138	1263
4805	31144	1257
4806	31150	1250
4807	31156	1244
4808	31162	1237
4809	31169	1231
4810	31174	1224
4811	31180	1218
4812	31186	1211
4813	31191	1205
4814	31198	1198
4815	31203	1192
4816	31209	1185
4817	31215	1179
4818	31220	1172
4819	31227	1166
4820	31233	1159
4821	31238	1153
4822	31245	1146
4823	31251	1140
4824	31270	1134
4825	31276	1127
4826	31282	1121
4827	31289	1114
4828	31295	1108
4829	31302	1101
4830	31308	1095
4831	31314	1088
4832	31322	1082
4833	31328	1075
4834	31336	1069
4835	31342	1062
4836	31349	1056
4837	31356	1049
4838	31361	1043
4839	31368	1036
4840	31374	1030
4841	31380	1023
4842	31386	1017
4843	31391	1010
4844	31398	1004
4845	31404	997
4846	31410	991
4847	31415	984
4848	31421	978
4849	31428	972
4850	31434	965
4851	31440	959
4852	31446	952
4853	31451	946
4854	31458	939
4855	31463	933
4856	31469	926
4857	31476	920
4858	31481	913
4859	31488	907
4860	31493	900
4861	31499	894
4862	31506	887
4863	31511	881
4864	31518	874
4865	31524	868
4866	31530	861
4867	31536	855
4868	31541	848
4869	31547	842
4870	31554	835
4871	31559	829
4872	31567	822
4873	31572	816
4874	31578	809
4875	31584	803
4876	31590	796
4877	31597	790
4878	31603	783
4879	31610	777
4880	31615	770
4881	31621	764
4882	31628	757
4883	31633	751
4884	31640	744
4885	31646	738
4886	31652	731
4887	31659	725
4888	31665	718
4889	31671	712
4890	31677	705
4891	31683	699
4892	31690	693
4893	31695	686
4894	31701	680
4895	31707	673
4896	31713	667
4897	31719	660
4898	31724	654
4899	31730	647
4900	31739	641
4901	31744	634
4902	31752	628
4903	31757	621
4904	31764	615
4905	31770	608
4906	31775	602
4907	31782	595
4908	31787	589
4909	31794	582
4910	31799	576
4911	31805	569
4912	31811	563
4913	31817	556
4914	31823	550
4915	31829	543
4916	31835	537
4917	31842	530
4918	31848	524
4919	31853	517
4920	31860	511
4921	31866	504
4922	31872	498
4923	31878	492
4924	31884	485
4925	31890	479
4926	31896	472
4927	31903	466
4928	31909	459
4929	31915	453
4930	31921	446
4931	31926	440
4932	31933	433
4933	31939	427
4934	31944	420
4935	31951	414
4936	31957	407
4937	31963	401
4938	31969	394
4939	31975	388
4940	31981	381
4941	31986	375
4942	31993	368
4943	31999	362
4944	32004	355
4945	32013	349
4946	32019	343
4947	32025	336
4948	32030	330
4949	32036	323
4950	32043	317
4951	32049	310
4952	32055	304
4953	32061	297
4954	32067	291
4955	32074	284
4956	32080	278
4957	32087	271
4958	32092	265
4959	32098	258
4960	32105	252
4961	32110	245
4962	32117	239
4963	32122	232
4964	32128	226
4965	32135	220
4966	32140	213
4967	32146	207
4968	32153	200
4969	32158	194
4970	32165	187
4971	32170	181
4972	32176	174
4973	32183	168
4974	32188	161
4975	32195	155
4976	32201	148
4977	32206	142
4978	32213	135
4979	32219	129
4980	32225	122
4981	32231	116
4982	32237	109
4983	32243	103
4984	32249	97
4985	32256	90
4986	32261	84
4987	32266	77
4988	32273	71
4989	32279	64
4990	32285	58
4991	32291	51
4992	32297	45
4993	32310	38
4994	32315	32
4995	32322	25
4996	32328	19
4997	32335	12
4998	32340	6
4999	32346	0
