iter	RMSE
4772	1487.301674
4773	1487.263824
4774	1487.242207
4775	1487.21742
4776	1487.191496
4777	1486.884455
4778	1486.859484
4779	1486.82949
4780	1486.550619
4781	1486.52516
4782	1486.435998
4783	1486.36526
4784	1486.339935
4785	1486.093359
4786	1485.862913
4787	1485.837713
4788	1485.813158
4789	1485.791202
4790	1485.582482
4791	1485.481007
4792	1485.454505
4793	1485.431314
4794	1485.409157
4795	1485.298146
4796	1485.198032
4797	1485.173689
4798	1485.149382
4799	1485.125292
4800	1484.918033
4801	1484.889775
4802	1484.865891
4803	1484.842091
4804	1484.819988
4805	1484.798241
4806	1484.684828
4807	1484.66224
4808	1484.641709
4809	1484.60683
4810	1484.396738
4811	1484.376521
4812	1484.174172
4813	1483.996868
4814	1483.807117
4815	1483.783976
4816	1483.700962
4817	1483.677869
4818	1483.611202
4819	1483.546893
4820	1483.481573
4821	1483.226622
4822	1483.184341
4823	1483.164032
4824	1483.12525
4825	1483.006858
4826	1482.940141
4827	1482.823438
4828	1482.735504
4829	1482.713983
4830	1482.616757
4831	1482.389462
4832	1482.32549
4833	1482.206643
4834	1481.969217
4835	1481.860083
4836	1481.653054
4837	1481.43545
4838	1481.372803
4839	1481.229343
4840	1481.162112
4841	1481.00381
4842	1480.950861
4843	1480.709536
4844	1480.653737
4845	1480.616117
4846	1480.593321
4847	1480.476459
4848	1480.361029
4849	1480.299132
4850	1480.139732
4851	1480.080107
4852	1479.8585
4853	1479.681811
4854	1479.605444
4855	1479.538397
4856	1479.469654
4857	1479.399293
4858	1479.346332
4859	1479.229234
4860	1478.974371
4861	1478.869012
4862	1478.82823
4863	1478.676091
4864	1478.47757
4865	1478.426388
4866	1477.982761
4867	1477.893112
4868	1477.847069
4869	1477.696248
4870	1477.469762
4871	1477.44801
4872	1477.299067
4873	1477.163151
4874	1477.1039
4875	1477.066501
4876	1477.00018
4877	1476.948903
4878	1476.79498
4879	1476.728672
4880	1476.624365
4881	1476.465316
4882	1476.408663
4883	1476.275053
4884	1476.198591
4885	1475.933296
4886	1475.809297
4887	1475.741428
4888	1475.70243
4889	1475.596635
4890	1475.575695
4891	1475.508051
4892	1475.416688
4893	1475.268429
4894	1475.074033
4895	1475.031748
4896	1474.802657
4897	1474.636623
4898	1474.571233
4899	1474.372185
4900	1474.189713
4901	1474.164569
4902	1474.120846
4903	1474.049384
4904	1473.98117
4905	1473.656076
4906	1473.245779
4907	1472.993812
4908	1472.820719
4909	1472.798532
4910	1472.56772
4911	1472.391786
4912	1472.356733
4913	1472.260407
4914	1472.147597
4915	1472.034551
4916	1471.926993
4917	1471.856924
4918	1471.740287
4919	1471.57622
4920	1471.432413
4921	1471.287674
4922	1471.26367
4923	1471.004822
4924	1470.512787
4925	1470.450433
4926	1470.296689
4927	1470.276537
4928	1470.227237
4929	1470.130277
4930	1469.927199
4931	1469.700206
4932	1469.471185
4933	1469.278708
4934	1469.235002
4935	1468.966546
4936	1468.748043
4937	1468.585453
4938	1468.525296
4939	1468.42615
4940	1468.401896
4941	1468.187972
4942	1468.066433
4943	1467.994618
4944	1467.67104
4945	1467.645552
4946	1467.450159
4947	1467.363102
4948	1467.143386
4949	1467.052321
4950	1466.829066
4951	1466.778685
4952	1466.718126
4953	1466.658052
4954	1466.59481
4955	1466.452936
4956	1466.378732
4957	1466.340487
4958	1466.304361
4959	1466.218217
4960	1465.946242
4961	1465.776106
4962	1465.642296
4963	1465.415341
4964	1465.359128
4965	1465.145096
4966	1465.001046
4967	1464.978063
4968	1464.927015
4969	1464.904577
4970	1464.857864
4971	1464.663018
4972	1464.552426
4973	1464.510826
4974	1464.471476
4975	1464.447652
4976	1464.390891
4977	1464.278364
4978	1464.032707
4979	1463.796049
4980	1463.580189
4981	1463.518648
4982	1463.432324
4983	1463.383455
4984	1463.360997
4985	1463.18325
4986	1463.115715
4987	1462.990611
4988	1462.906038
4989	1462.848528
4990	1462.797463
4991	1462.776437
4992	1462.753874
4993	1462.690664
4994	1462.542055
4995	1462.50639
4996	1462.31555
4997	1462.159519
4998	1462.083666
4999	1461.972677
